#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:tree" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:tree" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:tree" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:tree" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                    <trait id="dateTrait.t:tree" spec="beast.evolution.tree.TraitSet" traitname="date" value="BE8078s92=92,NYCH09s93=93,SE01s92=92,SE05s91=91,MON1s92=92,BE1587s89=89,BE614s93=93,BE12005s94=94,BE174s95=95,BE12350s96=96,BE12216s96=96,BE11600s94=94,SE10s92=92,MAD6s92=92,BE15471s97=97,SE03s91=91,MAD2s93=93,BE10490s93=93,SE11s95=95,NYCH17s93=93,MAD6s93=93,MAD8s92=92,MAD1s93=93,BE13280s99=99,BE13192s99=99,BE1061s100=100,BE16s100=100,BE2122s100=100,BE1556s101=101,BE800s100=100,BE1441s101=101,BE11976s100=100,BE64s101=101,BE822s100=100,BE13281s99=99,BE1936s100=100,BE1835s101=101,BE1937s100=100,BE1224s101=101,BE2149s100=100,BE1343s101=101,BE1836s101=101,BE1717s101=101,BE112s101=101,BE1150s100=100,BE797s100=100,BE944s100=100,BE14536s98=98,BIR6190s89=89,MON1s90=90,WV12342s84=84,BE2584s85=85,BE933s88=88,WV5222s81=81,BE156s84=84,S2s76=76,BE11030s100=100,BE11129s100=100,BE11091s100=100,BE519s101=101,BE13425s99=99,BE004s102=102,SE12s97=97,BE14808s98=98,SE02s98=98,BE11s101=101,BE13393s99=99,BE14898s98=98,BE332s102=102,BE12028s100=100,BE14461s98=98,MON2s88=88,NYCH57s94=94,BE11465s94=94,MON1s89=89,BE15752s97=97,SE05s96=96,BE13551s95=95,BE12895s95=95,SE10s91=91,SE11s92=92,SE12s94=94,BE1591s90=90,BE512s95=95,SE01s95=95,BE4147s87=87,BE071s88=88,BE538s88=88,BE204s84=84,BE183s85=85,BE076s86=86,BE2466s85=85,BE4763s88=88,BE76s86=86,BE339s86=86,BE3252s86=86,BE410s86=86,WV23836s88=88,BE13462s99=99,BE11584s101=101,BE13412s99=99,SE12s95=95,BE12243s96=96,SE08s96=96,SE09s92=92,SE12s92=92,BE6274s91=91,MADs91=91,BE1440s92=92,BE6460s91=91,BE305s89=89,BE3785s87=87,BE307s87=87,BE119s87=87,BE138s90=90,BE191s90=90,BE369s90=90,MON9s91=91,BIR642s89=89,WV19983s87=87,MON5s91=91,MON51s90=90,MON9s92=92,NYCH34s94=94,BIR1734s89=89,WV2780s79=79,WV6973s82=82,AUSA2s61=61,USALongs56=56">
#                        <taxa id="TaxonSet.RSV2_1" spec="beast.evolution.alignment.TaxonSet">
#                            <alignment filter="3::3" id="RSV2_1" spec="beast.evolution.alignment.FilteredAlignment">
#                            </alignment>
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.RSV2_1"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="M" spec="beast.core.parameter.RealParameter">-5.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="5.0">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:RSV2_1" name="distribution">
#            <parameter id="kappa.s:RSV2_1" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:RSV2_2" name="distribution">
#            <parameter id="kappa.s:RSV2_2" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0.RSV2_2" name="distr">
#                <parameter estimate="false" id="RealParameter.4.RSV2_2" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5.RSV2_2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:RSV2_3" name="distribution">
#            <parameter id="kappa.s:RSV2_3" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0.RSV2_3" name="distr">
#                <parameter estimate="false" id="RealParameter.4.RSV2_3" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5.RSV2_3" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:tree" name="distribution" x="@popSize.t:tree">
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@RSV2_1" id="treeLikelihood.RSV2_1" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel id="SiteModel.s:RSV2_1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:RSV2_1" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:RSV2_1" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:RSV2_1" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:RSV2_1" kappa="@kappa.s:RSV2_1" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@RSV2_1" id="empiricalFreqs.s:RSV2_1" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.RSV2_2" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@RSV2" filter="1::3" id="RSV2_2" spec="beast.evolution.alignment.FilteredAlignment"/>
#            <siteModel id="SiteModel.s:RSV2_2" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:RSV2_2" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:RSV2_2" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:RSV2_2" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:RSV2_2" kappa="@kappa.s:RSV2_2" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@RSV2_2" id="empiricalFreqs.s:RSV2_2" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.RSV2_3" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@RSV2" filter="2::3" id="RSV2_3" spec="beast.evolution.alignment.FilteredAlignment"/>
#            <siteModel id="SiteModel.s:RSV2_3" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:RSV2_3" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:RSV2_3" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:RSV2_3" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:RSV2_3" kappa="@kappa.s:RSV2_3" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies data="@RSV2_3" id="empiricalFreqs.s:RSV2_3" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.1	treeLikelihood.2	treeLikelihood.3	TreeHeight	kappa.1	kappa.2	kappa.3	mutationRate.1	mutationRate.2	mutationRate.3	clockRate	popSize	CoalescentConstant
0	-45761.9537964238	-45475.70403088229	-286.24976554150805	-14421.590852646572	-15505.087853958936	-15549.025324276783	47.416850908613135	2.0	2.0	2.0	1.0	1.0	1.0	1.0	0.3	-272.7155761593922
5000	-11408.873436260097	-11001.976805616492	-406.89663064360536	-2936.2931511632464	-3798.627924548032	-4267.055729905214	46.41958271972576	6.3504698030436595	5.309889851393352	6.33429300860231	0.7189473932050049	1.097275805860891	1.182438455187461	0.012520546731114301	9.705043710553676	-398.34622533875273
10000	-8395.221687493035	-7885.1493400741765	-510.072347418858	-2070.5452280519767	-2645.727230191606	-3168.8768818305944	48.39868216192726	5.670069938299325	5.309889851393352	11.439768443159668	0.6748052483265816	1.0066459866800175	1.3170002185568603	0.005122649347861119	16.0197777493103	-501.1610622215275
15000	-7220.560005073218	-6655.283034995032	-565.2769700781868	-1776.350225168367	-2182.4631029633483	-2696.469706863317	49.4248358241909	10.072232407359417	16.73561207486699	14.139085162184786	0.7482514494589119	0.9724517787956748	1.2780979691237888	0.003636876168414209	23.621572084669697	-552.7890158771713
20000	-6776.44087081316	-6175.991288525482	-600.4495822876778	-1637.155774634953	-1992.344388828992	-2546.4911250615364	55.887859668682175	6.008730173727892	10.849563002254317	14.139504289563273	0.6868190449328392	0.9984908603701855	1.3131987568157029	0.002753188180233206	37.28452994270523	-589.3905228765973
25000	-6297.8957915377305	-5667.606263578974	-630.2895279587566	-1484.2605264035867	-1824.5813993416173	-2358.76433783377	57.39749387047427	10.469381466546123	10.849563002254317	12.069246911668335	0.6844024095999597	1.0402775847698593	1.2738171599616095	0.002013295514782176	48.377453199818746	-618.4539724488934
30000	-6191.417978790896	-5592.599727787233	-598.8182510036627	-1470.6437894792014	-1807.4418659883415	-2314.51407231969	52.20217626098773	6.643080265540282	13.933823398764183	16.935931187048165	0.6570507746046282	0.9943396012485376	1.3469765325973326	0.0020918799741007866	32.90061593165408	-586.9497515803955
35000	-6146.064230966338	-5551.712323968435	-594.3519069979026	-1461.9144699411356	-1791.8728204499412	-2297.9250335773586	58.10101146842237	4.917082069729944	13.625070722045297	14.322970926264869	0.7671921267413525	0.9946923812290152	1.2370068831093537	0.0023436368080864923	29.901477199507994	-583.390715957447
40000	-6161.492120106995	-5566.306995048042	-595.1851250589528	-1450.0759016793806	-1810.277956333383	-2305.953137035279	51.837311828893604	9.601112288842758	11.10215971541665	13.958714253520997	0.740702334165527	0.9105902442048579	1.3474726708399278	0.002407020705125986	40.91232736176475	-583.2907889649789
45000	-6137.431276203819	-5547.812750416187	-589.6185257876325	-1457.0581170692788	-1798.24827068855	-2292.506362658358	57.25739965375426	6.961441788361301	11.10215971541665	10.121344611209478	0.7124884344780843	0.8786701734284336	1.4074722894005212	0.002364076049097382	29.587178296395034	-579.227365423136
50000	-6123.031924903912	-5534.550268689742	-588.4816562141702	-1465.1352527510899	-1798.8676669145386	-2270.5473490241125	54.18707565660878	5.989771236809819	10.681348454235776	13.019275733033021	0.7101286407862795	0.9434218087168361	1.3450692106911055	0.0021497110887711292	34.711109165940925	-577.7818481808035
55000	-6138.74867316959	-5533.842280547559	-604.9063926220306	-1461.0522000867206	-1792.229722194618	-2280.5603582662206	55.28185648191786	8.465368142694373	11.958459925162982	9.724018142036153	0.7413682564273479	0.9678694597343536	1.289530704107001	0.0022593117969836917	34.61746905302837	-593.9771939414485
60000	-6105.77724477459	-5513.689349664999	-592.0878951095914	-1437.139182256252	-1794.6405225056471	-2281.9096449030994	55.29496413172824	6.065550086913429	11.958459925162982	14.867285042802312	0.6326316343721904	1.03750437120775	1.3281146212504042	0.0022295906275719888	35.41195539725994	-580.8515083388902
65000	-6099.993029733912	-5510.048390590138	-589.9446391437746	-1435.338558664723	-1807.407184336703	-2267.3026475887123	53.89911419128757	6.7448715269236965	11.958459925162982	16.120801504824342	0.6759160555575765	0.9897248958996339	1.3328157916644932	0.0024144710859072176	32.85686488035559	-578.4224674630328
70000	-6076.341644822782	-5497.07375456611	-579.2678902566715	-1448.1246370326098	-1783.9618032780343	-2264.987314255466	53.35612730067273	6.7448715269236965	11.958459925162982	14.69322627460756	0.6807254160397853	0.9376109654234539	1.3801432633750463	0.002406587470373203	30.05206034930911	-568.0316771937662
75000	-6095.850614583218	-5502.348838853384	-593.5017757298339	-1445.194641594004	-1782.2906906107294	-2274.863506648651	53.4033192655725	11.010823355714548	11.737848429632525	11.887000362202064	0.738443915666129	0.8791589514098138	1.3811516277605633	0.002252784040307341	31.477935221526597	-581.8509414272237
80000	-6109.1466134556285	-5508.2637097618435	-600.8829036937852	-1445.8181068261185	-1784.7598259543324	-2277.6857769813923	55.999788457124524	10.85096114943382	8.826403864408727	11.887000362202064	0.780562190858155	0.8274201015172773	1.3909727656762736	0.002108115484309784	45.93219056433905	-589.4262145238346
85000	-6093.968952623004	-5489.3384432290395	-604.6305093939642	-1435.1614209009701	-1783.37327465015	-2270.803747677919	59.84554837914502	10.85096114943382	8.656649974427301	13.007177508623291	0.6350164957746134	0.9501396793539703	1.4131058081846293	0.002204078847114468	37.536749611339154	-593.2198680445572
90000	-6096.479318378478	-5481.84305804636	-614.6362603321174	-1434.8955505147032	-1785.206964430311	-2261.740543101346	58.424547447987344	5.85714381955506	10.56273867589481	11.320129856466108	0.7261734118253952	0.9710736036228771	1.3014490484175638	0.0020435591947310047	41.95419390899937	-604.0879771587222
95000	-6086.219589872789	-5486.289942570424	-599.9296473023651	-1436.8735691580987	-1776.8819030215197	-2272.5344703908045	55.096203631219424	5.85714381955506	12.750580760940945	11.320129856466108	0.7172952842882777	0.9860364965508145	1.2953220062289477	0.0023140617696634155	42.0277037137814	-588.982166135733
100000	-6114.139054498548	-5512.16257642929	-601.976478069258	-1434.063475009668	-1792.2154579790788	-2285.8836434405434	61.91105329265954	8.772461802979558	12.750580760940945	12.610180175709333	0.7339224967330943	0.9598416126290767	1.3049688549079868	0.0021997285612497686	35.874398714091754	-590.3376713848801
105000	-6109.062985301379	-5494.454397655622	-614.6085876457564	-1429.8809601976407	-1786.0270275638618	-2278.54640989412	56.49462646671219	7.506275476116396	10.648754641544755	14.051863020037285	0.7492133201018725	0.8494492685756239	1.4001431890372742	0.001956025005818874	43.824058681654755	-603.1931142155786
110000	-6087.311290817066	-5482.067686896959	-605.2436039201075	-1442.741637533402	-1782.969234583788	-2256.3568147797682	54.38300076170408	7.506275476116396	9.711638143083293	15.155890351569171	0.6781701070700261	0.9780198183526896	1.3422775512776175	0.002101357532243372	43.84837620335749	-593.8239136382452
115000	-6106.242346958637	-5495.345952931211	-610.8963940274257	-1451.964431879656	-1782.174223464132	-2261.207297587423	63.912745725346184	7.506275476116396	11.882223343506142	15.155890351569171	0.723010033164955	0.9662398538158073	1.3094311131771652	0.0019987718407662998	36.74192204378431	-599.2863233990146
120000	-6103.4565331615995	-5493.648858878095	-609.8076742835045	-1449.2083009000276	-1778.9527434547665	-2265.4878145233006	57.86337389871946	5.729241745378727	10.068774681036848	15.155890351569171	0.6920451074430638	0.9822028631230204	1.3242855775645959	0.00212448929557051	38.90892749860052	-598.8611364625607
125000	-6096.22230450924	-5503.27336544348	-592.9489390657603	-1437.8388819862544	-1784.9875283077722	-2280.4469551494526	56.03123142032012	6.52957058431964	10.607676099490673	11.506378564733232	0.6774218923012185	0.959256625107008	1.3617853963646354	0.002344028779097594	31.8347789843811	-582.4331230625597
130000	-6111.773254485215	-5514.1628394210475	-597.6104150641681	-1435.987248071399	-1789.214169989178	-2288.9614213604705	53.10093606265125	6.52957058431964	10.607676099490673	13.488247881799783	0.6867306737163744	0.9647480339316256	1.3470295336554106	0.00244597947042808	39.215073130462386	-586.5579611317766
135000	-6092.986288705899	-5497.244514805096	-595.741773900803	-1431.1944688872616	-1790.5238526309424	-2275.5261932868916	51.41957808136395	7.630424451435825	10.607676099490673	11.090764175036593	0.7404379843927464	0.9106496946234606	1.347676311385662	0.0022476922261475494	33.14778952456095	-585.0179603595349
140000	-6091.377158451438	-5500.7301581224565	-590.647000328981	-1435.7575701939809	-1793.49144202537	-2271.4811459031052	55.266828476203685	8.741322946702304	12.505297731827703	13.318313628380828	0.6700114224445244	0.9686846415334365	1.359732561843203	0.002325817995108444	28.67574461593893	-579.1508546714429
145000	-6085.2825165307595	-5496.85589614234	-588.4266203884197	-1445.2362032575065	-1794.766788005056	-2256.8529048797773	55.667460263035565	6.956851593317871	15.768553085050117	13.986136738847845	0.7343542891298707	0.8468542434828972	1.4175264878116594	0.002250270402440283	29.25708771440814	-576.7279480624602
150000	-6078.215368259263	-5503.355315269293	-574.8600529899701	-1447.6237208357302	-1785.7455040202972	-2269.986090413266	53.25581325204277	6.956851593317871	8.574991224688263	11.693076534790306	0.6805572762621926	0.9406063733063122	1.3773151946041715	0.002543550513819599	31.725764374447618	-564.5714016662818
